topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
moore,8,0.2,1000,48,False,0.212774,0.927659,0.704925,0.330248,0.255069,0.791836,0.108418,0.662252,0.615056,0.09888,0.050756,3.7274,3.3049,150,88
moore,9,0.2,500,48,False,0.196796,0.957027,0.704256,0.335264,0.254957,0.829054,0.112072,0.662209,0.634399,0.095827,0.047019,3.7577,3.2711,167,99
moore,9,0.2,1000,48,False,0.207847,0.953388,0.701153,0.327727,0.255696,0.799755,0.110824,0.662827,0.627524,0.096934,0.051069,3.7308,3.3522,164,98
moore,10,0.2,500,48,False,0.20614,0.938981,0.704152,0.332825,0.249706,0.763445,0.105499,0.663286,0.626396,0.099006,0.039776,3.7475,3.3909,147,95
moore,10,0.2,1000,48,False,0.19332,0.967074,0.698949,0.340763,0.254764,0.811534,0.095309,0.660594,0.625609,0.097453,0.061049,3.7746,3.3059,142,85
hex,1,0.2,500,48,False,0.208138,0.948918,0.734106,0.341721,0.253307,0.808724,0.112865,0.662894,0.615813,0.109728,0.023525,3.7881,3.3051,225,119
hex,1,0.2,1000,48,False,0.203858,0.900943,0.708958,0.334358,0.255422,0.792946,0.109125,0.661937,0.611883,0.109809,0.003722,3.7462,3.3885,227,101
hex,2,0.2,500,48,False,0.202767,0.959377,0.72084,0.336187,0.255264,0.770371,0.100787,0.661467,0.605031,0.113285,0.022618,3.7634,3.3901,220,114
hex,2,0.2,1000,48,False,0.212389,0.951272,0.7147,0.330813,0.252998,0.830553,0.109182,0.660713,0.60436,0.112096,0.0301,3.7413,3.2578,219,114
hex,3,0.2,500,48,False,0.206568,0.930596,0.710166,0.342012,0.250064,0.793708,0.098938,0.662441,0.611497,0.112678,0.020474,3.7804,3.3336,212,110
hex,3,0.2,1000,48,False,0.212635,0.951542,0.727342,0.333665,0.256746,0.752184,0.110883,0.662375,0.615424,0.110857,-0.001938,3.7559,3.4227,206,121
hex,4,0.2,500,48,False,0.213565,0.899073,0.707277,0.334919,0.253153,0.755999,0.11539,0.661317,0.604492,0.112499,0.028056,3.7462,3.4259,215,109
hex,4,0.2,1000,48,False,0.197484,0.922316,0.710809,0.341251,0.25717,0.795619,0.110127,0.661581,0.623053,0.109324,0.045979,3.7719,3.4149,206,103
hex,5,0.2,500,48,False,0.214285,0.923075,0.722103,0.337256,0.247717,0.71929,0.110416,0.662745,0.616712,0.111117,0.043095,3.7519,3.4635,205,109
hex,5,0.2,1000,48,False,0.206925,0.972526,0.714679,0.334564,0.250225,0.825985,0.116758,0.661566,0.61795,0.110847,0.059888,3.7501,3.2693,185,103
hex,6,0.2,500,48,False,0.207583,0.928045,0.724612,0.338367,0.25095,0.793875,0.09958,0.660884,0.613467,0.11129,0.037467,3.7611,3.3496,201,112
hex,6,0.2,1000,48,False,0.203161,0.93683,0.7288,0.3389,0.255026,0.770763,0.107805,0.661005,0.611671,0.112365,0.047569,3.7659,3.4519,208,119
hex,7,0.2,500,48,False,0.201961,0.978961,0.708994,0.342344,0.25515,0.782701,0.105957,0.661868,0.615878,0.11145,0.019202,3.7831,3.3943,213,103
hex,7,0.2,1000,48,False,0.208026,0.960232,0.725578,0.340113,0.256715,0.749654,0.112707,0.660223,0.617647,0.110762,0.040437,3.7857,3.444,210,121
hex,8,0.2,500,48,False,0.208294,0.895598,0.708017,0.336391,0.259941,0.862773,0.10706,0.661024,0.598373,0.11106,0.033768,3.7485,3.3148,220,104
hex,8,0.2,1000,48,False,0.215893,0.934365,0.708787,0.328857,0.254034,0.832436,0.109628,0.661818,0.599426,0.112491,0.059695,3.7257,3.2731,199,102
hex,9,0.2,500,48,False,0.191676,0.945887,0.692414,0.335232,0.254432,0.810692,0.1068,0.662542,0.620353,0.109647,0.026676,3.7539,3.3348,209,96
hex,9,0.2,1000,48,False,0.205695,0.934792,0.710469,0.33203,0.255346,0.785861,0.110795,0.662785,0.611377,0.111693,0.066598,3.737,3.4141,204,104
hex,10,0.2,500,48,False,0.210661,0.934426,0.706286,0.330883,0.250459,0.804872,0.112773,0.662123,0.607756,0.113421,0.031705,3.737,3.332,209,93
hex,10,0.2,1000,48,False,0.190253,0.924479,0.71219,0.336211,0.253908,0.889077,0.090263,0.660758,0.607601,0.111822,0.029732,3.77,3.2015,220,96
random,1,0.2,500,48,False,0.185212,0.924147,0.712052,0.347354,0.35254,0.898774,0.187066,0.65939,0.60831,0.114573,0.005165,3.8074,3.5415,299,120
random,1,0.2,1000,48,False,0.190128,0.945134,0.725314,0.345045,0.344809,0.854783,0.187164,0.65839,0.598729,0.112713,0.01213,3.7947,3.587,255,120
random,2,0.2,500,48,False,0.178039,0.949018,0.688456,0.341802,0.34131,0.893639,0.178846,0.656833,0.611353,0.113755,0.023749,3.7832,3.5097,241,92
random,2,0.2,1000,48,False,0.191352,0.946919,0.728101,0.351651,0.348544,0.845471,0.193013,0.657833,0.603636,0.112751,-0.003511,3.8216,3.598,288,132
random,3,0.2,500,48,False,0.186742,0.939067,0.712095,0.345386,0.347599,0.855597,0.18677,0.65862,0.59927,0.115809,0.018434,3.8,3.5488,253,111
random,3,0.2,1000,48,False,0.179973,0.933359,0.698992,0.338097,0.33878,0.909931,0.176701,0.658895,0.60223,0.114095,0.006953,3.7708,3.4759,274,99
random,4,0.2,500,48,False,0.191284,0.966866,0.701507,0.328019,0.350767,0.846436,0.186277,0.659084,0.602814,0.113109,0.016941,3.7318,3.5748,266,105
random,4,0.2,1000,48,False,0.174316,0.940933,0.69791,0.342129,0.342521,0.832862,0.174108,0.657792,0.607213,0.113452,-0.011646,3.7909,3.6157,274,104
random,5,0.2,500,48,False,0.179006,0.911557,0.708838,0.338678,0.346508,0.890019,0.179302,0.659089,0.606671,0.114203,-0.012563,3.776,3.5507,263,105
random,5,0.2,1000,48,False,0.189234,0.969223,0.700999,0.340316,0.347346,0.867135,0.186383,0.658547,0.595461,0.113086,-0.005988,3.7762,3.5687,261,109
random,6,0.2,500,48,False,0.189073,0.94983,0.694495,0.341689,0.342522,0.887445,0.18836,0.657926,0.604889,0.114651,-0.009868,3.7804,3.5054,288,97
random,6,0.2,1000,48,False,0.189382,0.932921,0.70324,0.333301,0.35289,0.888804,0.179576,0.658423,0.61468,0.110786,-0.003857,3.7581,3.5673,281,113
random,7,0.2,500,48,False,0.188037,0.980054,0.718811,0.348233,0.349101,0.888934,0.193121,0.658413,0.61239,0.115203,0.002922,3.8131,3.5478,257,119
random,7,0.2,1000,48,False,0.18174,0.905294,0.686205,0.338619,0.356836,0.897404,0.179135,0.658364,0.612444,0.112752,0.01408,3.7626,3.5391,281,91
random,8,0.2,500,48,False,0.180564,0.933395,0.696401,0.338272,0.342497,0.860001,0.181292,0.658598,0.595814,0.115628,-0.010399,3.7747,3.5837,269,100
random,8,0.2,1000,48,False,0.181675,0.963878,0.70027,0.333336,0.343309,0.851991,0.181627,0.65754,0.605316,0.113282,0.01208,3.7566,3.5635,271,105
random,9,0.2,500,48,False,0.18675,0.92295,0.700402,0.34268,0.35008,0.837283,0.189598,0.657707,0.59731,0.115413,-0.012155,3.7861,3.6215,297,109
random,9,0.2,1000,48,False,0.190603,0.946331,0.700623,0.341466,0.34902,0.889162,0.182406,0.658898,0.606144,0.112422,-0.001497,3.7821,3.5579,284,107
random,10,0.2,500,48,False,0.180514,0.940131,0.6853,0.338357,0.346755,0.925072,0.166335,0.659763,0.602858,0.112765,0.000257,3.768,3.4776,289,94
random,10,0.2,1000,48,False,0.180232,0.948063,0.706908,0.345307,0.342269,0.856695,0.178531,0.658169,0.594654,0.115263,0.003,3.7994,3.5762,268,111
small_world,1,0.2,500,48,False,0.176822,0.975354,0.694217,0.340012,0.263779,0.799877,0.127359,0.658128,0.606636,0.141097,-0.008014,3.7755,3.4736,267,93
small_world,1,0.2,1000,48,False,0.183281,0.947271,0.690391,0.337857,0.26867,0.850056,0.140614,0.658188,0.609884,0.139391,-0.017928,3.7717,3.4318,279,93
small_world,2,0.2,500,48,False,0.181323,0.919241,0.696913,0.346954,0.270234,0.787713,0.135172,0.658113,0.611128,0.142265,-0.001748,3.7957,3.5347,291,97
small_world,2,0.2,1000,48,False,0.185987,0.958463,0.712571,0.337852,0.265246,0.851128,0.120662,0.659822,0.607228,0.142294,-0.027422,3.7785,3.4143,292,119
small_world,3,0.2,500,48,False,0.183719,0.962897,0.70941,0.344099,0.270453,0.769945,0.131869,0.658417,0.603305,0.143044,-0.005371,3.7915,3.5849,278,111
small_world,3,0.2,1000,48,False,0.177015,0.946228,0.695726,0.342608,0.267049,0.918934,0.130661,0.65889,0.611861,0.142975,0.017756,3.7984,3.3556,265,105
small_world,4,0.2,500,48,False,0.18248,0.924033,0.711732,0.351997,0.269083,0.796789,0.130133,0.658697,0.595127,0.142732,0.023681,3.8208,3.5343,293,111
small_world,4,0.2,1000,48,False,0.168832,0.959305,0.714468,0.351523,0.260763,0.802492,0.132482,0.657321,0.618,0.141606,-0.011874,3.8299,3.464,279,113
small_world,5,0.2,500,48,False,0.180776,0.941009,0.696153,0.343413,0.26895,0.800899,0.132304,0.656911,0.606379,0.141232,0.014634,3.7876,3.5244,274,103
small_world,5,0.2,1000,48,False,0.179906,0.976995,0.690518,0.340893,0.265835,0.820881,0.143206,0.658687,0.60324,0.14265,-0.015256,3.7753,3.487,279,92
small_world,6,0.2,500,48,False,0.17822,0.92591,0.712838,0.342503,0.264709,0.834653,0.125236,0.658016,0.607317,0.140774,-0.004022,3.7965,3.4636,270,120
small_world,6,0.2,1000,48,False,0.19148,0.936678,0.721978,0.342399,0.271366,0.804571,0.142458,0.658771,0.598861,0.141634,0.037096,3.7886,3.5534,275,123
small_world,7,0.2,500,48,False,0.18665,0.958664,0.705491,0.337837,0.271587,0.736308,0.135706,0.65901,0.606775,0.143314,0.01543,3.7772,3.6408,273,107
small_world,7,0.2,1000,48,False,0.180781,0.904273,0.698636,0.346327,0.263027,0.822869,0.133826,0.658638,0.622641,0.139902,-0.007818,3.7935,3.4573,273,101
small_world,8,0.2,500,48,False,0.182036,0.928539,0.713824,0.339162,0.272992,0.787744,0.135938,0.657406,0.596628,0.143419,-0.012663,3.7819,3.605,280,117
small_world,8,0.2,1000,48,False,0.188632,0.938573,0.709798,0.346915,0.266849,0.809251,0.145121,0.658122,0.603864,0.141437,-0.005013,3.8036,3.4835,288,114
