topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
moore,8,0.12,500,48,False,0.204248,0.951248,0.711007,0.337987,0.287309,0.842437,0.116974,0.66096,0.709484,0.060687,0.032129,3.7639,3.405,160,101
moore,8,0.12,1000,48,False,0.2109,0.930949,0.70231,0.328611,0.282001,0.818433,0.120304,0.661879,0.703116,0.062292,0.047331,3.7221,3.3613,152,89
moore,9,0.12,500,48,False,0.197831,0.937255,0.702737,0.339929,0.282636,0.834426,0.126571,0.660755,0.714561,0.060605,0.032089,3.7726,3.3717,162,97
moore,9,0.12,1000,48,False,0.205001,0.940116,0.700717,0.323787,0.282771,0.88119,0.121321,0.662397,0.711383,0.061298,0.039184,3.7078,3.2965,162,94
moore,10,0.12,500,48,False,0.203055,0.97008,0.711154,0.334116,0.27606,0.816559,0.117517,0.662547,0.712562,0.062498,0.021661,3.7548,3.3913,159,105
moore,10,0.12,1000,48,False,0.189688,0.939338,0.715745,0.342994,0.281557,0.8027,0.105868,0.659778,0.710917,0.061627,0.03871,3.7869,3.4177,141,101
hex,1,0.12,500,48,False,0.205705,0.940048,0.727675,0.342397,0.272042,0.783888,0.119184,0.661981,0.688195,0.069422,0.012992,3.7897,3.4265,222,124
hex,1,0.12,1000,48,False,0.20432,0.904211,0.709044,0.334775,0.273385,0.809338,0.118848,0.661512,0.685291,0.069094,-0.004415,3.7494,3.4149,228,109
hex,2,0.12,500,48,False,0.20035,0.945881,0.70671,0.332919,0.273485,0.759148,0.10931,0.661205,0.680442,0.071283,0.006877,3.7509,3.4905,219,105
hex,2,0.12,1000,48,False,0.210941,0.980969,0.72089,0.33304,0.272402,0.79111,0.118973,0.660109,0.678047,0.070577,0.029381,3.7511,3.412,219,109
hex,3,0.12,500,48,False,0.203726,0.966235,0.710715,0.342823,0.268902,0.848226,0.107349,0.661435,0.685192,0.071034,0.012438,3.7829,3.3067,224,106
hex,3,0.12,1000,48,False,0.207805,0.941115,0.729195,0.336817,0.275013,0.781283,0.119085,0.661846,0.691029,0.070068,-0.007509,3.7723,3.4442,209,122
hex,4,0.12,500,48,False,0.210939,0.903809,0.70312,0.3353,0.274211,0.786363,0.122456,0.660507,0.677409,0.070954,0.03067,3.7488,3.4539,223,110
hex,4,0.12,1000,48,False,0.191689,0.898765,0.717501,0.343999,0.275596,0.814574,0.11487,0.661428,0.697752,0.068966,0.039355,3.7821,3.432,204,107
hex,5,0.12,500,48,False,0.209269,0.950507,0.722992,0.338706,0.266286,0.800393,0.118628,0.661828,0.690559,0.07013,0.029426,3.7577,3.3922,201,115
hex,5,0.12,1000,48,False,0.203702,0.945906,0.709847,0.335636,0.269898,0.824848,0.12447,0.660622,0.689748,0.069785,0.041255,3.7586,3.345,189,102
hex,6,0.12,500,48,False,0.202418,0.952311,0.714515,0.338066,0.269879,0.750711,0.105257,0.660488,0.688498,0.070205,0.017606,3.7647,3.4837,212,111
hex,6,0.12,1000,48,False,0.198612,0.920486,0.709188,0.337213,0.272596,0.745827,0.114785,0.660884,0.688878,0.070879,0.032251,3.7579,3.5424,218,108
hex,7,0.12,500,48,False,0.198883,0.962927,0.711714,0.343541,0.273417,0.850511,0.112413,0.661352,0.688755,0.070277,0.0151,3.788,3.3325,221,112
hex,7,0.12,1000,48,False,0.20607,0.961255,0.717238,0.33807,0.276507,0.805162,0.121747,0.660096,0.687913,0.069688,0.021474,3.7746,3.4235,226,114
hex,8,0.12,500,48,False,0.205872,0.935244,0.70423,0.338093,0.278484,0.875602,0.11561,0.660766,0.675519,0.069873,0.034921,3.7599,3.3638,207,106
hex,8,0.12,1000,48,False,0.211524,0.899455,0.702372,0.329101,0.273489,0.823267,0.115917,0.661503,0.674681,0.070713,0.058923,3.7269,3.3578,207,93
hex,9,0.12,500,48,False,0.194102,0.948706,0.718183,0.339772,0.274416,0.787175,0.119266,0.661335,0.689818,0.069165,0.007946,3.7745,3.4534,218,111
hex,9,0.12,1000,48,False,0.205546,0.957113,0.702592,0.328857,0.274543,0.80943,0.119605,0.662724,0.683985,0.070452,0.052609,3.7317,3.4352,218,98
hex,10,0.12,500,48,False,0.208159,0.931446,0.701407,0.332236,0.269979,0.861214,0.121791,0.662059,0.681906,0.071445,0.029527,3.7482,3.3006,210,99
hex,10,0.12,1000,48,False,0.18649,0.917155,0.706354,0.338491,0.273504,0.805983,0.097576,0.660507,0.683242,0.070521,0.011733,3.783,3.4235,209,93
random,1,0.12,500,48,False,0.185288,0.937623,0.706878,0.345034,0.353577,0.901833,0.187626,0.659502,0.659239,0.073268,0.011497,3.7983,3.5392,294,110
random,1,0.12,1000,48,False,0.189242,0.926802,0.728635,0.346094,0.344907,0.838512,0.187627,0.65811,0.654882,0.072232,0.00766,3.8132,3.6071,261,135
random,2,0.12,500,48,False,0.175169,0.951351,0.682894,0.341394,0.341194,0.837816,0.176542,0.65678,0.664898,0.073015,0.022615,3.7874,3.5995,247,89
random,2,0.12,1000,48,False,0.191682,0.969953,0.723415,0.351075,0.348368,0.834021,0.192844,0.658464,0.659791,0.072211,-0.007652,3.8202,3.6375,276,127
random,3,0.12,500,48,False,0.188013,0.932416,0.706275,0.343116,0.347817,0.882211,0.190337,0.658601,0.653707,0.074362,0.018772,3.7878,3.5123,272,102
random,3,0.12,1000,48,False,0.180785,0.936827,0.688725,0.337516,0.340309,0.879088,0.17703,0.658906,0.658459,0.073014,0.005576,3.7679,3.5268,261,90
random,4,0.12,500,48,False,0.18989,0.959861,0.702029,0.327927,0.350687,0.886526,0.186135,0.659055,0.655261,0.072374,0.021659,3.7321,3.5076,247,100
random,4,0.12,1000,48,False,0.173986,0.927506,0.69897,0.341919,0.341775,0.798802,0.174122,0.657852,0.66304,0.072803,-0.008926,3.7883,3.6627,268,108
random,5,0.12,500,48,False,0.178441,0.907977,0.70033,0.339146,0.347399,0.861289,0.179583,0.658936,0.66024,0.073358,-0.012461,3.7741,3.6145,265,103
random,5,0.12,1000,48,False,0.187066,0.959994,0.695916,0.337099,0.347403,0.862745,0.183026,0.658926,0.65133,0.072316,-0.006567,3.7637,3.5723,287,105
random,6,0.12,500,48,False,0.191891,0.956364,0.693112,0.341091,0.342959,0.873611,0.190658,0.658493,0.660564,0.073481,-0.00684,3.7793,3.5354,275,95
random,6,0.12,1000,48,False,0.186193,0.925143,0.701929,0.33548,0.351876,0.849287,0.177207,0.658239,0.670794,0.071123,-0.003208,3.7537,3.6198,291,111
random,7,0.12,500,48,False,0.188586,0.971544,0.717573,0.346167,0.348827,0.87411,0.192105,0.658653,0.665413,0.073658,0.006987,3.8095,3.5673,263,120
random,7,0.12,1000,48,False,0.180353,0.927164,0.687664,0.338959,0.357054,0.888703,0.178381,0.659113,0.664762,0.072066,0.018408,3.7635,3.567,270,98
random,8,0.12,500,48,False,0.183857,0.938425,0.697371,0.33796,0.34398,0.84736,0.184512,0.658886,0.650015,0.074071,-0.005068,3.7663,3.6025,279,97
random,8,0.12,1000,48,False,0.180084,0.9396,0.693579,0.335841,0.344887,0.867527,0.181251,0.657248,0.659139,0.072532,0.007257,3.7649,3.5573,271,100
random,9,0.12,500,48,False,0.191472,0.957869,0.698651,0.342124,0.350467,0.82115,0.194321,0.657802,0.653163,0.073863,-0.012119,3.7839,3.6607,302,106
random,9,0.12,1000,48,False,0.192037,0.947897,0.711082,0.343053,0.349365,0.843759,0.183877,0.658937,0.657952,0.07207,-0.000937,3.7834,3.632,289,116
random,10,0.12,500,48,False,0.179334,0.946325,0.688511,0.339478,0.347164,0.912775,0.164655,0.659933,0.657499,0.072235,0.000424,3.7687,3.5066,291,91
random,10,0.12,1000,48,False,0.182156,0.962498,0.701103,0.343021,0.344301,0.82135,0.180369,0.658541,0.648685,0.073625,-0.003521,3.7923,3.6376,276,109
small_world,1,0.12,500,48,False,0.178187,0.969852,0.698511,0.341877,0.275123,0.814878,0.129725,0.658197,0.65862,0.088213,-0.006815,3.7864,3.4884,287,98
small_world,1,0.12,1000,48,False,0.181581,0.942365,0.70465,0.339235,0.277707,0.854573,0.140476,0.658148,0.663525,0.087267,-0.021246,3.7808,3.4435,302,111
small_world,2,0.12,500,48,False,0.182921,0.910182,0.707569,0.343797,0.279818,0.799247,0.137864,0.658344,0.663972,0.089125,-0.009798,3.7835,3.5384,284,111
small_world,2,0.12,1000,48,False,0.181982,0.938625,0.706401,0.337885,0.27526,0.82324,0.119968,0.659762,0.662025,0.089181,-0.019599,3.7765,3.495,288,117
small_world,3,0.12,500,48,False,0.185246,0.9457,0.71732,0.343522,0.27984,0.750982,0.135142,0.658711,0.657569,0.089609,-0.00957,3.7925,3.626,281,117
small_world,3,0.12,1000,48,False,0.176993,0.964059,0.706528,0.347279,0.275121,0.950946,0.134716,0.658527,0.66754,0.089949,0.030976,3.8141,3.3226,256,110
small_world,4,0.12,500,48,False,0.182902,0.977132,0.702317,0.350038,0.27949,0.768744,0.133653,0.658461,0.649109,0.0894,0.025321,3.8129,3.5972,294,104
small_world,4,0.12,1000,48,False,0.169678,0.927116,0.715076,0.351145,0.271345,0.842668,0.136355,0.657735,0.671496,0.08868,-0.011253,3.8372,3.4171,272,117
small_world,5,0.12,500,48,False,0.18072,0.913557,0.699413,0.343789,0.278943,0.898129,0.133157,0.657117,0.659346,0.088659,0.019735,3.7919,3.391,276,105
small_world,5,0.12,1000,48,False,0.186342,0.978978,0.685512,0.337501,0.276319,0.864496,0.150514,0.659275,0.656732,0.08927,-0.016866,3.7629,3.4306,280,85
small_world,6,0.12,500,48,False,0.178261,0.959029,0.707559,0.343606,0.274607,0.811526,0.127115,0.65818,0.661655,0.08847,0.002458,3.7935,3.5266,266,112
small_world,6,0.12,1000,48,False,0.191047,0.920239,0.724176,0.343239,0.280114,0.7823,0.143204,0.658645,0.655495,0.088672,0.031373,3.7982,3.6009,260,110
small_world,7,0.12,500,48,False,0.188804,0.931457,0.704557,0.33679,0.281989,0.784667,0.139323,0.659517,0.657882,0.089643,0.014433,3.7692,3.5699,270,112
small_world,7,0.12,1000,48,False,0.185567,0.929333,0.691041,0.345689,0.273469,0.883369,0.140123,0.658537,0.671635,0.087684,-0.002626,3.7925,3.3892,293,100
