topology,seed,noise,tick,size,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
random,8,0.12,1000,12,0.214955,0.86825,0.757768,0.337951,0.347552,0.673758,0.075695,-0.055094,3.7009,3.8733,16,9
random,9,0.12,500,12,0.259652,0.868513,0.747734,0.334782,0.366025,0.801091,0.075328,-0.071402,3.6897,3.6828,11,13
random,9,0.12,1000,12,0.178794,0.864887,0.700901,0.345253,0.329203,0.747187,0.070985,0.043071,3.7731,3.7608,20,7
random,10,0.12,500,12,0.17365,0.865014,0.701813,0.334054,0.338377,0.767381,0.073087,-0.027966,3.7057,3.663,12,6
random,10,0.12,1000,12,0.224258,0.851038,0.735364,0.320734,0.371028,0.8061,0.075743,-0.039694,3.6366,3.5706,15,9
random,11,0.12,500,12,0.190019,0.863156,0.656278,0.307477,0.343569,0.726536,0.076952,-0.006689,3.5241,3.7869,14,3
random,11,0.12,1000,12,0.288673,0.935225,0.696409,0.299886,0.372119,0.755956,0.075765,0.060567,3.5251,3.6994,12,6
random,12,0.12,500,12,0.166159,0.912096,0.679401,0.347371,0.32008,0.822446,0.076002,-0.008066,3.718,3.436,14,7
random,12,0.12,1000,12,0.193958,0.846468,0.669474,0.327216,0.350431,0.661338,0.075522,-0.062466,3.6429,3.7055,12,5
random,13,0.12,500,12,0.210635,0.916862,0.724342,0.356843,0.323339,0.73985,0.071665,0.055805,3.7712,3.6406,20,7
random,13,0.12,1000,12,0.1379,0.882059,0.688749,0.360713,0.319943,0.698148,0.072223,-0.020082,3.7626,3.61,16,5
random,14,0.12,500,12,0.195022,0.826787,0.695646,0.336816,0.337498,0.729631,0.069016,0.012862,3.7089,3.7119,20,7
random,14,0.12,1000,12,0.183754,0.764827,0.661657,0.326567,0.364691,0.793678,0.075498,0.013398,3.6114,3.7395,15,4
random,15,0.12,500,12,0.182737,0.882601,0.657817,0.311651,0.333871,0.766287,0.074333,0.01405,3.5807,3.6484,17,5
random,15,0.12,1000,12,0.194651,0.787234,0.643388,0.311453,0.360563,0.722607,0.076682,0.012726,3.5275,3.6763,18,2
random,16,0.12,500,12,0.194004,0.772888,0.656736,0.320983,0.323379,0.715541,0.075248,0.006675,3.6271,3.6581,17,5
random,16,0.12,1000,12,0.179753,0.928465,0.682542,0.336534,0.34481,0.913756,0.073367,-0.035166,3.6775,3.4625,20,4
random,17,0.12,500,12,0.144015,0.83237,0.677314,0.344674,0.306549,0.713742,0.070438,0.0349,3.7386,3.6227,15,5
random,17,0.12,1000,12,0.188341,0.846096,0.686981,0.360446,0.34772,0.762489,0.07343,-0.036747,3.7809,3.7086,21,7
random,18,0.12,500,12,0.208922,0.868869,0.702967,0.337904,0.354211,0.758099,0.07927,-0.019678,3.6637,3.7893,22,8
random,18,0.12,1000,12,0.191737,0.861765,0.728068,0.35814,0.33447,0.778489,0.072593,0.023671,3.7758,3.5846,19,9
random,19,0.12,500,12,0.219647,0.838944,0.67262,0.333922,0.33608,0.770824,0.078172,-0.010219,3.6188,3.7344,17,5
random,19,0.12,1000,12,0.229378,0.936513,0.774886,0.355621,0.340672,0.792423,0.073029,-0.084196,3.7369,3.6944,19,9
random,20,0.12,500,12,0.185184,0.838898,0.717587,0.339832,0.340816,0.8074,0.075795,-0.093564,3.7382,3.6623,22,8
random,20,0.12,1000,12,0.144776,0.87092,0.679752,0.340617,0.331821,0.8127,0.072095,0.034602,3.7165,3.6038,18,4
random,21,0.12,500,12,0.179695,0.803096,0.61051,0.322544,0.329046,0.804681,0.070407,-0.019587,3.6157,3.5722,22,4
random,21,0.12,1000,12,0.140098,0.827057,0.654612,0.32206,0.323474,0.605,0.076342,0.003952,3.6478,3.9169,16,2
random,22,0.12,500,12,0.160479,0.827234,0.697691,0.346309,0.335857,0.717459,0.069238,0.014881,3.7522,3.726,16,7
random,22,0.12,1000,12,0.199494,0.834729,0.665048,0.312706,0.335945,0.691641,0.07523,0.013882,3.5286,3.7035,11,6
random,23,0.12,500,12,0.175782,0.794199,0.636246,0.347479,0.351746,0.739335,0.079012,-0.040127,3.6704,3.753,15,6
random,23,0.12,1000,12,0.182241,0.876751,0.738265,0.347512,0.341491,0.708516,0.079464,0.036739,3.748,3.6212,15,7
random,24,0.12,500,12,0.204916,0.804472,0.699732,0.294363,0.33044,0.817537,0.076739,-0.011622,3.545,3.4773,16,7
random,24,0.12,1000,12,0.190973,0.761548,0.657353,0.332447,0.351628,0.748829,0.075568,0.016341,3.64,3.7701,14,4
random,25,0.12,500,12,0.192436,0.911652,0.691035,0.335148,0.329185,0.803772,0.070654,0.030659,3.7159,3.5757,12,5
random,25,0.12,1000,12,0.18887,0.89908,0.697232,0.339818,0.353142,0.826628,0.076313,-0.04118,3.7228,3.6533,18,5
random,26,0.12,500,12,0.151853,0.896249,0.611553,0.309912,0.341285,0.756026,0.072994,-0.042879,3.599,3.6649,18,4
random,26,0.12,1000,12,0.192756,0.870434,0.667222,0.316744,0.360307,0.743241,0.075618,-0.057473,3.635,3.6538,17,6
random,27,0.12,500,12,0.207365,0.887218,0.722464,0.348119,0.340349,0.769031,0.070697,-0.051533,3.763,3.6526,20,10
random,27,0.12,1000,12,0.213136,0.92994,0.714854,0.353408,0.356679,0.664373,0.068735,0.032966,3.7656,3.7475,24,8
random,28,0.12,500,12,0.191179,0.874849,0.705145,0.328748,0.321481,0.658473,0.071877,-0.028614,3.6474,3.8432,18,7
random,28,0.12,1000,12,0.223329,0.884885,0.73152,0.354437,0.328756,0.699583,0.073985,0.040162,3.7164,3.6298,20,8
random,29,0.12,500,12,0.139285,0.840752,0.710117,0.354155,0.346275,0.752611,0.072138,-0.065183,3.7678,3.5763,18,9
random,29,0.12,1000,12,0.175486,0.875945,0.747798,0.342245,0.330842,0.762757,0.07518,-0.007866,3.7326,3.6043,14,11
random,30,0.12,500,12,0.181946,0.855843,0.695328,0.341816,0.33296,0.707177,0.077784,-0.013607,3.6863,3.7704,17,5
random,30,0.12,1000,12,0.176265,0.870765,0.680263,0.345647,0.338366,0.781258,0.073582,0.045975,3.6998,3.5114,26,7
random,31,0.12,500,12,0.198506,0.812688,0.70214,0.315616,0.35387,0.769481,0.075858,-0.052103,3.6439,3.6729,15,7
random,31,0.12,1000,12,0.212245,0.934695,0.751502,0.33459,0.34828,0.804393,0.073709,0.010829,3.7037,3.6772,14,10
random,32,0.12,500,12,0.153606,0.790815,0.625142,0.314516,0.32522,0.767921,0.07216,-0.008866,3.5156,3.5023,16,3
random,32,0.12,1000,12,0.144792,0.888455,0.606021,0.330442,0.328777,0.686198,0.070655,-0.004887,3.6665,3.7964,11,2
random,33,0.12,500,12,0.172181,0.914047,0.69952,0.338329,0.347925,0.708899,0.075276,0.011943,3.7227,3.8218,17,7
random,33,0.12,1000,12,0.169888,0.889583,0.767535,0.373628,0.327857,0.98263,0.07329,0.026655,3.7948,3.4341,15,10
random,34,0.12,500,12,0.17284,0.826513,0.694148,0.327508,0.348845,0.726822,0.071214,-0.000405,3.7046,3.7509,17,6
random,34,0.12,1000,12,0.194556,0.886394,0.701128,0.378631,0.352946,0.775915,0.074361,-0.007655,3.8337,3.6779,10,9
random,35,0.12,500,12,0.17669,0.885459,0.688269,0.337734,0.336941,0.688229,0.076491,-0.100493,3.7126,3.7445,16,6
random,35,0.12,1000,12,0.221376,0.899415,0.706884,0.337515,0.333686,0.713926,0.084874,0.0026,3.6787,3.669,13,9
random,36,0.12,500,12,0.165983,0.788146,0.683872,0.328159,0.319796,0.823343,0.073359,-0.008715,3.655,3.5121,16,4
random,36,0.12,1000,12,0.210785,0.827988,0.655423,0.308098,0.359932,0.75159,0.072797,-0.1054,3.6221,3.8086,19,5
random,37,0.12,500,12,0.195611,0.86646,0.700793,0.348095,0.346679,0.719515,0.072373,-0.042287,3.7503,3.6657,22,8
random,37,0.12,1000,12,0.177505,0.883624,0.674345,0.33497,0.350564,0.753358,0.069629,0.021515,3.7307,3.6601,18,5
random,38,0.12,500,12,0.14472,0.801001,0.662537,0.333954,0.348431,0.664145,0.071121,0.076431,3.6773,3.8637,13,3
random,38,0.12,1000,12,0.143006,0.809647,0.680531,0.350432,0.316922,0.627206,0.071285,-0.058056,3.7721,3.8364,14,7
random,39,0.12,500,12,0.126651,0.849837,0.650957,0.345685,0.311245,0.709848,0.074129,-0.023359,3.7452,3.681,17,4
random,39,0.12,1000,12,0.203673,0.907064,0.728357,0.342896,0.304967,0.604773,0.077327,-0.001881,3.6982,3.7909,22,9
random,40,0.12,500,12,0.173964,0.922951,0.628262,0.334698,0.365262,0.813745,0.074366,-0.030093,3.6703,3.5836,19,3
random,40,0.12,1000,12,0.162116,0.855393,0.611458,0.314492,0.32587,0.758677,0.076818,-0.045427,3.5789,3.6823,15,2
random,41,0.12,500,12,0.256226,0.857923,0.738109,0.344936,0.362978,0.76208,0.074488,0.004602,3.6168,3.749,21,13
random,41,0.12,1000,12,0.112833,0.903139,0.710354,0.339137,0.334565,0.708912,0.076542,0.015526,3.6794,3.6731,13,8
random,42,0.12,500,12,0.190985,0.904427,0.713009,0.363165,0.317555,0.674479,0.073307,-0.003413,3.828,3.7405,17,10
random,42,0.12,1000,12,0.234477,0.88154,0.700821,0.323053,0.340417,0.653755,0.074685,-0.020116,3.6133,3.7888,20,6
random,43,0.12,500,12,0.173382,0.86574,0.634628,0.313789,0.329831,0.767212,0.072932,-0.034089,3.6154,3.6167,15,5
random,43,0.12,1000,12,0.190324,0.904232,0.66816,0.320281,0.332935,0.659136,0.074076,0.065759,3.6517,3.7775,12,6
random,44,0.12,500,12,0.171555,0.889889,0.734523,0.344347,0.340931,0.769776,0.073318,-0.002579,3.7349,3.7575,16,9
random,44,0.12,1000,12,0.198963,0.874669,0.671836,0.370638,0.319757,0.758784,0.079585,-0.009671,3.7407,3.5313,19,5
random,45,0.12,500,12,0.198764,0.770724,0.662898,0.294662,0.339349,0.70532,0.072035,0.010391,3.5045,3.7716,16,4
random,45,0.12,1000,12,0.24814,0.896202,0.73613,0.331265,0.37353,0.855351,0.070901,-0.024282,3.6831,3.5084,22,8
random,46,0.12,500,12,0.157595,0.758431,0.612388,0.321815,0.350716,0.705222,0.079552,-0.040919,3.6113,3.774,16,2
random,46,0.12,1000,12,0.196561,0.962164,0.714798,0.31573,0.344181,0.839354,0.073895,-0.008581,3.5732,3.4355,19,9
random,47,0.12,500,12,0.150604,0.791007,0.700406,0.342531,0.332178,0.74948,0.073529,-0.043683,3.7025,3.6169,17,8
random,47,0.12,1000,12,0.186442,0.856305,0.748988,0.351592,0.342708,0.670355,0.07457,-0.041276,3.7573,3.7811,18,9
random,48,0.12,500,12,0.179192,0.88679,0.712244,0.357664,0.338222,0.836057,0.080794,0.061601,3.7516,3.5479,15,7
random,48,0.12,1000,12,0.199013,0.828792,0.741681,0.335054,0.341109,0.725712,0.073279,-0.002985,3.7082,3.6962,20,10
random,49,0.12,500,12,0.208042,0.821632,0.683497,0.32542,0.321983,0.594676,0.073463,0.02017,3.6205,3.8368,19,5
random,49,0.12,1000,12,0.109464,0.725469,0.603223,0.31041,0.330652,0.739299,0.073219,0.016646,3.6172,3.6258,12,2
random,50,0.12,500,12,0.169121,0.83709,0.686503,0.339195,0.333801,0.797947,0.072237,-0.051804,3.6845,3.6119,19,4
random,50,0.12,1000,12,0.147612,0.795985,0.690542,0.347252,0.306355,0.695929,0.072141,-0.067662,3.7205,3.6531,19,6
small_world,1,0.12,500,12,0.221923,0.891718,0.721799,0.342905,0.284959,0.761513,0.091075,-0.02242,3.721,3.5718,18,8
small_world,1,0.12,1000,12,0.156124,0.899114,0.761298,0.354434,0.26689,0.794638,0.086103,0.128671,3.7598,3.6039,14,8
small_world,2,0.12,500,12,0.212206,0.834847,0.763905,0.333054,0.287379,0.749404,0.087048,-0.037403,3.6796,3.6419,19,12
small_world,2,0.12,1000,12,0.179238,0.879326,0.728072,0.362996,0.260745,0.753188,0.09002,0.009728,3.7965,3.5704,17,7
small_world,3,0.12,500,12,0.243554,0.925038,0.742398,0.328954,0.273143,0.723945,0.098384,-0.067842,3.6866,3.5194,19,9
small_world,3,0.12,1000,12,0.204064,0.88738,0.734958,0.3502,0.264835,0.743754,0.090455,-0.095686,3.7613,3.494,19,9
small_world,4,0.12,500,12,0.217234,0.901963,0.751078,0.349865,0.261302,0.640329,0.086858,0.05393,3.7534,3.6088,17,8
small_world,4,0.12,1000,12,0.163109,0.727232,0.594235,0.334535,0.263427,0.612445,0.089874,-0.046211,3.6393,3.6665,17,3
small_world,5,0.12,500,12,0.271565,0.868512,0.738515,0.302922,0.277036,0.608262,0.089758,-0.012417,3.516,3.7833,17,10
small_world,5,0.12,1000,12,0.153001,0.812343,0.658405,0.360941,0.247905,0.603368,0.093212,-0.00278,3.7747,3.6642,18,5
small_world,6,0.12,500,12,0.159119,0.853965,0.659695,0.354941,0.279938,0.74054,0.088494,0.013566,3.7866,3.4917,19,5
small_world,6,0.12,1000,12,0.24224,0.841003,0.771394,0.329994,0.282072,0.757556,0.088725,0.012482,3.6707,3.5298,19,13
small_world,7,0.12,500,12,0.219332,0.917866,0.662464,0.327386,0.284495,0.752018,0.086622,-0.018709,3.6004,3.6425,14,3
small_world,7,0.12,1000,12,0.156844,0.847872,0.644966,0.307899,0.26317,0.586246,0.088852,0.017447,3.5833,3.7817,14,5
small_world,8,0.12,500,12,0.167337,0.867686,0.681066,0.346189,0.265081,0.7591,0.091869,0.002487,3.7466,3.447,16,6
small_world,8,0.12,1000,12,0.228909,0.907663,0.730418,0.360778,0.30121,0.765814,0.087117,0.042624,3.7677,3.4447,19,12
small_world,9,0.12,500,12,0.174786,0.903146,0.711496,0.360197,0.254748,0.669116,0.088894,-0.05967,3.8078,3.5983,19,7
small_world,9,0.12,1000,12,0.180117,0.862496,0.62014,0.303468,0.273903,0.774869,0.087635,-0.074306,3.5464,3.5723,16,4
small_world,10,0.12,500,12,0.16962,0.884376,0.72759,0.333591,0.288483,0.707577,0.091862,-0.047941,3.7132,3.7593,15,8
small_world,10,0.12,1000,12,0.13681,0.772983,0.694383,0.357578,0.279927,0.632883,0.092478,-0.038936,3.7442,3.786,15,4
small_world,11,0.12,500,12,0.168071,0.860679,0.695323,0.345698,0.287209,0.71088,0.08622,0.024653,3.7302,3.6704,18,7
small_world,11,0.12,1000,12,0.229876,0.920796,0.736857,0.330806,0.280994,0.643439,0.094744,-0.021968,3.6849,3.9145,17,8
small_world,12,0.12,500,12,0.214465,0.923326,0.750964,0.343025,0.262208,0.676319,0.093292,-0.076966,3.7166,3.7196,23,9
small_world,12,0.12,1000,12,0.224193,0.888102,0.658309,0.317674,0.293658,0.724111,0.092326,0.075656,3.5922,3.6409,18,7
small_world,13,0.12,500,12,0.174308,0.780835,0.652625,0.325489,0.279841,0.619636,0.091636,-0.014821,3.6077,3.7791,18,3
small_world,13,0.12,1000,12,0.198947,0.888343,0.742605,0.357851,0.271832,0.787626,0.085921,-0.035077,3.7514,3.5637,18,9
small_world,14,0.12,500,12,0.217421,0.952641,0.70857,0.34104,0.273744,0.698045,0.089422,-0.048316,3.684,3.7303,22,9
small_world,14,0.12,1000,12,0.181384,0.867616,0.726101,0.344003,0.270423,0.717593,0.088088,-0.033636,3.6935,3.5768,17,9
small_world,15,0.12,500,12,0.209279,0.852839,0.685528,0.334864,0.257478,0.712398,0.08578,0.122576,3.6147,3.4987,13,6
small_world,15,0.12,1000,12,0.199726,0.82069,0.695705,0.336907,0.265393,0.715356,0.094925,-0.018946,3.6827,3.4472,19,8
small_world,16,0.12,500,12,0.204029,0.919852,0.757868,0.349152,0.28083,0.695941,0.090391,-0.033482,3.7881,3.698,21,11
small_world,16,0.12,1000,12,0.146384,0.892708,0.696733,0.372908,0.296664,0.694302,0.091668,0.136803,3.7826,3.7367,12,5
small_world,17,0.12,500,12,0.128541,0.920906,0.637924,0.323314,0.258093,0.560513,0.085154,0.004862,3.6693,3.7931,14,5
small_world,17,0.12,1000,12,0.218809,0.868424,0.735324,0.362871,0.296549,0.704493,0.08277,0.111551,3.712,3.7373,17,7
small_world,18,0.12,500,12,0.184333,0.857877,0.726967,0.354603,0.285492,0.778716,0.084708,-0.102379,3.7334,3.6189,21,12
small_world,18,0.12,1000,12,0.152462,0.836835,0.627455,0.318138,0.297159,0.700827,0.092041,0.028415,3.6472,3.7861,17,1
small_world,19,0.12,500,12,0.15223,0.881522,0.702704,0.313036,0.288352,0.644351,0.091544,-0.057451,3.6115,3.7779,17,5
small_world,19,0.12,1000,12,0.162381,0.854495,0.664478,0.369617,0.24917,0.572575,0.0883,0.0751,3.8061,3.8184,14,6
small_world,20,0.12,500,12,0.18588,0.86352,0.650621,0.336761,0.259267,0.85499,0.091045,-0.025334,3.6754,3.2902,19,6
small_world,20,0.12,1000,12,0.192876,0.828288,0.68936,0.33007,0.266857,0.711051,0.088783,0.096386,3.7037,3.6341,13,5
small_world,21,0.12,500,12,0.183432,0.886968,0.675083,0.330013,0.277449,0.78548,0.096312,-0.044538,3.7131,3.5821,14,7
small_world,21,0.12,1000,12,0.187694,0.897536,0.717977,0.328959,0.278763,0.878413,0.094026,0.034064,3.6823,3.4193,18,9
small_world,22,0.12,500,12,0.201463,0.880684,0.678463,0.346775,0.265832,0.684739,0.092781,-0.041375,3.7212,3.5142,21,6
small_world,22,0.12,1000,12,0.116906,0.89282,0.666472,0.354524,0.258721,0.636898,0.088388,0.001044,3.8057,3.68,15,6
small_world,23,0.12,500,12,0.204279,0.822185,0.730594,0.314479,0.27993,0.902964,0.092883,-0.000614,3.611,3.349,19,9
small_world,23,0.12,1000,12,0.132291,0.8448,0.62034,0.329933,0.258677,0.763291,0.08659,0.062357,3.6533,3.4986,17,2
small_world,24,0.12,500,12,0.260296,0.956432,0.729513,0.332247,0.27586,0.69939,0.087194,0.03578,3.7059,3.5986,14,8
small_world,24,0.12,1000,12,0.201849,0.905725,0.718746,0.343696,0.275547,0.763151,0.089203,-0.048859,3.7556,3.5812,21,8
small_world,25,0.12,500,12,0.227069,0.87527,0.699668,0.315081,0.293616,0.666296,0.088142,-0.057165,3.6057,3.8405,17,7
small_world,25,0.12,1000,12,0.160169,0.851301,0.687037,0.367778,0.28011,0.71265,0.09135,-0.035037,3.8133,3.6358,15,6
small_world,26,0.12,500,12,0.183603,0.817785,0.695909,0.333363,0.292605,0.736157,0.09581,0.000203,3.6557,3.568,17,7
small_world,26,0.12,1000,12,0.155786,0.872734,0.661582,0.373087,0.259506,0.578118,0.091362,0.128285,3.8369,3.7689,16,6
small_world,27,0.12,500,12,0.232521,0.877751,0.763246,0.355011,0.293389,0.752859,0.08683,-0.011534,3.7793,3.7086,15,9
small_world,27,0.12,1000,12,0.276339,0.966907,0.731249,0.325477,0.284777,0.815236,0.091223,-0.037345,3.6434,3.3786,22,6
small_world,28,0.12,500,12,0.178871,0.835257,0.69638,0.329435,0.267835,0.773344,0.08702,0.022096,3.728,3.4811,21,7
small_world,28,0.12,1000,12,0.196213,0.778553,0.684166,0.339219,0.278556,0.68029,0.094314,-0.061891,3.6751,3.5489,21,6
small_world,29,0.12,500,12,0.21205,0.87082,0.686345,0.336564,0.262287,0.852869,0.092395,-0.084442,3.6727,3.3855,21,7
small_world,29,0.12,1000,12,0.154397,0.806428,0.643306,0.336208,0.26359,0.750258,0.089776,0.035952,3.6625,3.4843,12,2
small_world,30,0.12,500,12,0.240524,0.89113,0.716675,0.329306,0.273272,0.682487,0.091436,-0.015345,3.6361,3.6742,19,8
small_world,30,0.12,1000,12,0.17624,0.922795,0.651359,0.318522,0.269829,0.641389,0.087571,-0.140363,3.6138,3.7924,16,6
small_world,31,0.12,500,12,0.220953,0.863001,0.684794,0.297072,0.274913,0.668963,0.0918,0.040934,3.5639,3.6977,17,7
small_world,31,0.12,1000,12,0.213715,0.834656,0.740666,0.36144,0.279889,0.916405,0.093296,-0.035779,3.7375,3.4173,19,9
small_world,32,0.12,500,12,0.126051,0.829073,0.705828,0.347764,0.256414,0.560202,0.089965,-0.011793,3.7379,3.7992,16,7
small_world,32,0.12,1000,12,0.238773,0.819543,0.699111,0.310537,0.288356,0.688852,0.086243,-0.1108,3.5635,3.7075,21,6
small_world,33,0.12,500,12,0.168902,0.83932,0.664608,0.358998,0.276591,0.609456,0.086505,-0.050898,3.7275,3.8497,20,3
small_world,33,0.12,1000,12,0.143885,0.891038,0.696387,0.342861,0.256789,0.613537,0.089511,0.087732,3.7615,3.6939,16,5
small_world,34,0.12,500,12,0.166018,0.903203,0.730557,0.371656,0.284148,0.779166,0.089471,0.037044,3.8317,3.4505,23,9
small_world,34,0.12,1000,12,0.192552,0.827357,0.641091,0.319615,0.271062,0.678832,0.094569,-0.002848,3.572,3.509,17,3
small_world,35,0.12,500,12,0.165394,0.831056,0.619455,0.32145,0.258228,0.680231,0.091371,-0.087577,3.6049,3.5023,12,4
small_world,35,0.12,1000,12,0.210931,0.899824,0.724762,0.342953,0.282463,0.642357,0.096326,0.030262,3.683,3.8247,20,6
small_world,36,0.12,500,12,0.182747,0.906898,0.720513,0.336079,0.263614,0.6559,0.093919,0.09084,3.6425,3.6979,17,8
small_world,36,0.12,1000,12,0.203345,0.853669,0.703868,0.352009,0.2804,0.726336,0.089247,-0.028324,3.7583,3.6006,20,8
small_world,37,0.12,500,12,0.195732,0.842445,0.736447,0.341207,0.264575,0.723461,0.096423,-0.03227,3.7048,3.6562,18,10
small_world,37,0.12,1000,12,0.204309,0.761365,0.670954,0.296985,0.284007,0.709098,0.090723,-0.008226,3.5392,3.7622,15,3
small_world,38,0.12,500,12,0.173714,0.908047,0.715101,0.339825,0.280043,0.729694,0.090136,-0.038851,3.7243,3.5404,12,6
small_world,38,0.12,1000,12,0.170317,0.835028,0.681839,0.35021,0.267523,0.824508,0.081177,0.032773,3.7438,3.2872,18,5
small_world,39,0.12,500,12,0.174445,0.783744,0.736853,0.33572,0.281825,0.71012,0.086874,0.094785,3.6398,3.731,12,9
small_world,39,0.12,1000,12,0.194565,0.9127,0.745113,0.362225,0.267476,0.721512,0.091915,-0.003658,3.7242,3.4853,17,12
small_world,40,0.12,500,12,0.151787,0.896357,0.656098,0.350356,0.25449,0.553574,0.085795,0.001738,3.767,3.6836,14,5
small_world,40,0.12,1000,12,0.145239,0.766537,0.65683,0.349766,0.267184,0.728256,0.085685,-0.052618,3.6939,3.5692,18,4
small_world,41,0.12,500,12,0.129202,0.800454,0.659459,0.354755,0.249819,0.666184,0.093762,0.085341,3.7792,3.4765,17,5
small_world,41,0.12,1000,12,0.181263,0.892559,0.602801,0.336588,0.256532,0.843262,0.093199,-0.003558,3.6194,3.3001,12,2
small_world,42,0.12,500,12,0.183218,0.884866,0.675545,0.338471,0.252914,0.798984,0.091354,-0.055935,3.6965,3.368,19,5
small_world,42,0.12,1000,12,0.181765,0.885957,0.704375,0.370416,0.298528,0.857848,0.092817,-0.055029,3.8152,3.4169,22,6
small_world,43,0.12,500,12,0.167889,0.843906,0.747219,0.370109,0.256793,0.793295,0.095505,-0.065097,3.8782,3.3283,15,10
small_world,43,0.12,1000,12,0.184829,0.907725,0.716705,0.333321,0.282639,0.797819,0.086892,0.022481,3.6919,3.4104,14,7
small_world,44,0.12,500,12,0.180941,0.855147,0.69641,0.380722,0.289363,0.721749,0.088409,0.078289,3.8291,3.69,22,7
small_world,44,0.12,1000,12,0.145379,0.900327,0.70909,0.371405,0.290335,0.64027,0.089893,-0.017098,3.8437,3.9155,20,9
small_world,45,0.12,500,12,0.133249,0.761562,0.612203,0.32819,0.275157,0.671201,0.090615,-0.025887,3.6465,3.7047,14,1
small_world,45,0.12,1000,12,0.202759,0.945991,0.672754,0.34029,0.270901,0.736078,0.091272,-0.022491,3.7283,3.5497,16,6
small_world,46,0.12,500,12,0.179684,0.912097,0.706505,0.3442,0.254514,0.60581,0.093498,0.014523,3.7204,3.6549,17,8
small_world,46,0.12,1000,12,0.215747,0.849228,0.717638,0.345659,0.277767,0.80011,0.091512,-0.065531,3.7276,3.4524,21,8
small_world,47,0.12,500,12,0.215813,0.871613,0.789371,0.369692,0.290397,0.739995,0.084827,-0.02123,3.8242,3.6675,21,12
small_world,47,0.12,1000,12,0.176321,0.91268,0.691697,0.359573,0.288536,0.63821,0.088495,-0.116748,3.6829,3.6445,20,6
small_world,48,0.12,500,12,0.203464,0.863953,0.741742,0.356079,0.267541,0.672746,0.094928,-0.050991,3.7804,3.658,21,11
small_world,48,0.12,1000,12,0.19143,0.853993,0.70808,0.359146,0.280574,0.756164,0.086091,-0.111664,3.7707,3.4982,19,6
small_world,49,0.12,500,12,0.169415,0.77126,0.675514,0.322797,0.253258,0.643629,0.091268,-0.002129,3.6506,3.7696,16,5
small_world,49,0.12,1000,12,0.124236,0.688725,0.583995,0.319674,0.259587,0.66779,0.091534,0.021438,3.5776,3.5816,13,0
small_world,50,0.12,500,12,0.24336,0.897918,0.709025,0.316513,0.309612,0.74913,0.087191,-0.022282,3.6078,3.6144,15,8
small_world,50,0.12,1000,12,0.171822,0.818712,0.672612,0.324101,0.263628,0.679577,0.090843,0.041573,3.6817,3.6263,14,4
von_neumann,1,0.2,500,12,0.227633,0.882572,0.729144,0.343255,0.248776,0.62734,0.149938,-0.050348,3.6719,3.7104,18,9
von_neumann,1,0.2,1000,12,0.166862,0.758445,0.650958,0.306962,0.23035,0.653478,0.151536,0.074448,3.5685,3.5049,14,3
von_neumann,2,0.2,500,12,0.259133,0.868648,0.702029,0.331214,0.256299,0.760773,0.154243,0.043641,3.6315,3.5633,16,7
von_neumann,2,0.2,1000,12,0.206126,0.919762,0.725882,0.33523,0.194778,0.668998,0.164357,-0.088677,3.6626,3.3314,23,10
von_neumann,3,0.2,500,12,0.155882,0.839768,0.704529,0.353923,0.225542,0.5623,0.160844,0.046412,3.8011,3.6382,16,7
von_neumann,3,0.2,1000,12,0.197756,0.904741,0.721954,0.369266,0.19566,0.620066,0.157965,0.101359,3.8004,3.4114,13,8
von_neumann,4,0.2,500,12,0.170644,0.805077,0.68759,0.35886,0.227293,0.607472,0.154842,0.06032,3.7937,3.6124,11,6
von_neumann,4,0.2,1000,12,0.20529,0.858099,0.728841,0.338545,0.221932,0.555661,0.160251,0.025934,3.6726,3.6701,16,9
von_neumann,5,0.2,500,12,0.236868,0.916834,0.729469,0.339903,0.233171,0.659111,0.160077,0.037126,3.7069,3.5805,22,10
von_neumann,5,0.2,1000,12,0.187462,0.879981,0.720882,0.320704,0.240647,0.70274,0.156498,-0.077168,3.6104,3.4941,18,10
von_neumann,6,0.2,500,12,0.140948,0.817922,0.610171,0.326541,0.229321,0.519466,0.15535,-0.010948,3.6928,3.7959,12,5
von_neumann,6,0.2,1000,12,0.179685,0.846116,0.707249,0.338981,0.219416,0.598714,0.158726,0.012768,3.6911,3.4511,18,6
von_neumann,7,0.2,500,12,0.138933,0.68667,0.621468,0.320356,0.228557,0.607603,0.148498,0.083268,3.5949,3.6113,14,0
von_neumann,7,0.2,1000,12,0.221761,0.891729,0.689209,0.308298,0.235363,0.544225,0.158247,-0.184246,3.5808,3.8391,25,6
von_neumann,8,0.2,500,12,0.233644,0.9171,0.728817,0.366127,0.244287,0.763052,0.152844,-0.040983,3.7316,3.5325,19,9
von_neumann,8,0.2,1000,12,0.190682,0.905114,0.708437,0.34524,0.243704,0.599688,0.150013,-0.052984,3.6921,3.6429,23,7
von_neumann,9,0.2,500,12,0.193531,0.942558,0.742418,0.365273,0.225106,0.590075,0.153883,-0.117018,3.808,3.6044,17,10
von_neumann,9,0.2,1000,12,0.194935,0.821884,0.712707,0.335855,0.212945,0.452309,0.156993,0.030709,3.669,3.8497,15,5
von_neumann,10,0.2,500,12,0.207789,0.857042,0.70877,0.326359,0.238014,0.653072,0.151028,0.109956,3.6337,3.509,15,9
