topology,seed,noise,tick,size,gol,mean_self,max_self,p95_self,std_self,mean_phi,max_phi,mean_R,mean_T,mean_E,mean_err,morans_i,entropy,phi_entropy,clusters_05,clusters_07
von_neumann,4,0.3,500,24,False,0.49717,0.977448,0.839532,0.22938,0.17282,0.679985,0.052815,0.772933,0.486185,0.192769,-0.013994,3.1706,3.2912,44,68
von_neumann,4,0.3,1000,24,False,0.554434,0.986615,0.866746,0.211225,0.177362,0.511356,0.077825,0.775651,0.455907,0.19664,0.014252,3.0702,3.6738,18,73
von_neumann,5,0.3,500,24,False,0.498882,0.973422,0.838978,0.230878,0.178224,0.609078,0.034953,0.77181,0.546718,0.183306,-0.032989,3.1604,3.4707,30,74
von_neumann,5,0.3,1000,24,False,0.481453,0.985622,0.810646,0.225882,0.164328,0.656005,0.015692,0.777134,0.580207,0.164866,-0.032479,3.1236,3.2634,43,70
von_neumann,6,0.3,500,24,False,0.520695,0.963713,0.84335,0.214651,0.190328,0.733951,0.036711,0.771512,0.48068,0.197187,0.017388,3.0862,3.301,33,66
von_neumann,6,0.3,1000,24,False,0.515097,0.990801,0.848107,0.220516,0.171682,0.753665,0.034145,0.777535,0.529649,0.18802,0.005022,3.1036,3.1399,28,72
von_neumann,7,0.3,500,24,False,0.486897,0.99462,0.836597,0.231017,0.182427,0.673936,0.029615,0.773102,0.521732,0.180689,-0.052041,3.1599,3.3953,44,69
von_neumann,7,0.3,1000,24,False,0.516981,0.949991,0.867377,0.225758,0.181148,0.788209,0.042661,0.776905,0.456809,0.207498,0.062996,3.1404,3.1043,28,78
von_neumann,8,0.3,500,24,False,0.502769,0.953898,0.845486,0.235605,0.177002,0.540166,0.044484,0.774442,0.49396,0.18823,-0.025448,3.1661,3.6279,33,71
von_neumann,8,0.3,1000,24,False,0.499932,0.97724,0.848821,0.232799,0.172392,0.731052,0.023061,0.776438,0.527632,0.180419,0.025696,3.1719,3.166,38,65
von_neumann,9,0.3,500,24,False,0.503327,0.986447,0.87475,0.231801,0.178087,0.658205,0.04591,0.772416,0.528721,0.180385,0.009919,3.1506,3.3379,34,75
von_neumann,9,0.3,1000,24,False,0.524274,0.989747,0.867726,0.229181,0.1731,0.558753,0.055088,0.778044,0.519593,0.182814,0.000327,3.1642,3.5797,27,73
von_neumann,10,0.3,500,24,False,0.502883,0.961199,0.837621,0.221021,0.174818,0.625693,0.039281,0.773254,0.467353,0.193379,-0.031552,3.125,3.4044,37,67
von_neumann,10,0.3,1000,24,False,0.510193,0.968387,0.847595,0.225893,0.189036,0.666165,0.041381,0.775639,0.4744,0.189026,0.004776,3.153,3.4445,34,77
moore,1,0.3,500,24,False,0.526423,0.976624,0.883154,0.228057,0.204842,0.723436,0.041098,0.771423,0.53132,0.124933,0.026566,3.1544,3.2642,3,34
